Polities,Volunteers,Languages,Language Count,Principal Languages,Immigrant Languages,Duplicate Immigrant Languages,Geographic Note,Nationally Official Languages,Nationally Official Names,Nationally Official Data,Regionally Official Languages,Regionally Official Names,Regionally Official Data,Recognized Languages,Territories,Territory Count,Continent,Language Count Details,Videos Recorded,Corporate Sponsorship,Content resources,Poly Early Access,ISO 3166,Latitude,Longitude,Coordinates,Geocode
Dominican Republic,,doq,1,spa,"Chinese (25,000), Japanese (1,500), North Levantine Spoken Arabic (3,000), Southwestern Caribbean Creole English (22,000)","Chinese (25,000), Japanese (1,500), North Levantine Spoken Arabic (3,000), Southwestern Caribbean Creole English (22,000)",,spa,Spanish,Spanish,,,,,,0,Americas,"The number of individual languages listed for Dominican Republic is 4. All are living languages. Of these, 1 is institutional, 2 are developing, and 1 is in trouble.",,,,,DO,18.735693,-70.162651,"18.735693,-70.162651",🔵 eyJpIjoiMTguNzM1NjkzLC03MC4xNjI2NTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxOC43MzU2OTMsImxuZyI6LTcwLjE2MjY1MX0sImUiOjB9
Ecuador,,"auc,con,cbi,cof,ecs,jiv,mue,qug,qxl,quw,qvj,qvi,qxr,qvz,qud,sey,teb,zro",18,spa,"Arabic (1,800), Chinese (7,000), English (65,000), Standard German (32,000)","Arabic (1,800), Chinese (7,000), English (65,000), Standard German (32,000)",,"que,spa","Quechua, Spanish","Spanish, Quechua","jiv,inb","Shuar, Inga","Kichwa, Shuar",,,0,Americas,"The number of individual languages listed for Ecuador is 24. Of these, 23 are living and 1 is extinct. Of the living languages, 1 is institutional, 9 are developing, 3 are vigorous, 7 are in trouble, and 3 are dying.",,,,,EC,-1.831239,-78.183406,"-1.831239,-78.183406",🔵 eyJpIjoiLTEuODMxMjM5LC03OC4xODM0MDYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjotMS44MzEyMzksImxuZyI6LTc4LjE4MzQwNn0sImUiOjB9
El Salvador,,"ccr,esn,ppl",3,spa,"Chinese (1,300), Turkish (500)","Chinese (1,300), Turkish (500)",Smallest country in continental North America.,spa,Spanish,Spanish,,,,,,0,Americas,"The number of individual languages listed for El Salvador is 5. Of these, 4 are living and 1 is extinct. Of the living languages, 2 are institutional, 1 is developing, and 1 is dying.",,,,,SV,13.794185,-88.89653,"13.794185,-88.89653",🔵 eyJpIjoiMTMuNzk0MTg1LC04OC44OTY1MyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjEzLjc5NDE4NSwibG5nIjotODguODk2NTN9LCJlIjowfQ==
Equatorial Guinea,,"bxc,bvb,bnm,bng,fpe,fan,fab,nui",8,"fra,spa",,,,"por,fra,spa","Portuguese, French, Spanish","Spanish, French, Portuguese",,,,,,0,Africa,"The number of individual languages listed for Equatorial Guinea is 14. All are living languages. Of these, 4 are institutional, 4 are vigorous, and 6 are in trouble.",,,,,GQ,1.650801,10.267895,"1.650801,10.267895",🔵 eyJpIjoiMS42NTA4MDEsMTAuMjY3ODk1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MS42NTA4MDEsImxuZyI6MTAuMjY3ODk1fSwiZSI6MH0=
Eritrea,,"byn,dlk,kun,nrb,ssy,tig",6,"eng,arb,tir","Hadrami Spoken Arabic (100,000), Ta’izzi-Adeni Spoken Arabic (18,000)","Hadrami Spoken Arabic (100,000), Ta’izzi-Adeni Spoken Arabic (18,000)",,"eng,tir,arb","English, Tigrigna, Arabic, Standard","Arabic, Tigrinya, English",,,,,,0,Africa,"The number of individual languages listed for Eritrea is 15. All are living languages. Of these, 6 are institutional, 4 are developing, 4 are vigorous, and 1 is dying.",,,,,ER,15.179384,39.782334,"15.179384,39.782334",🔵 eyJpIjoiMTUuMTc5Mzg0LDM5Ljc4MjMzNCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjE1LjE3OTM4NCwibG5nIjozOS43ODIzMzR9LCJlIjowfQ==
Estonia,,"eso,ekk,est,vro",4,"rus,ekk","Armenian (720), Baltic Romani (360), Belarusan (1,660), English (880), Erzya (500), Finnish (2,620), Lithuanian (900), North Azerbaijani (660), Polish (440), Standard German (520), Standard Latvian (1,000), Swedish (290), Tatar (810), Ukrainian (8,010)","Armenian (720), Baltic Romani (360), Belarusan (1,660), English (880), Erzya (500), Finnish (2,620), Lithuanian (900), North Azerbaijani (660), Polish (440), Standard German (520), Standard Latvian (1,000), Swedish (290), Tatar (810), Ukrainian (8,010)",,est,Estonian,Estonian,,,,,,0,Eurasia,"The number of individual languages listed for Estonia is 4. All are living languages. Of these, 2 are institutional, 1 is developing, and 1 is vigorous.",,,,,EE,58.595272,25.013607,"58.595272,25.013607",🔵 eyJpIjoiNTguNTk1MjcyLDI1LjAxMzYwNyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjU4LjU5NTI3MiwibG5nIjoyNS4wMTM2MDd9LCJlIjowfQ==
French Guiana,,"eme,gcr",2,fra,North Levantine Spoken Arabic (800),North Levantine Spoken Arabic (800),,,,,,,,,,0,Americas,"The number of individual languages listed for French Guiana is 13. All are living languages. Of these, 1 is institutional, 5 are developing, 3 are vigorous, 3 are in trouble, and 1 is dying.",,,,,GF,3.933889,-53.125782,"3.933889,-53.125782",🔵 eyJpIjoiMy45MzM4ODksLTUzLjEyNTc4MiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMuOTMzODg5LCJsbmciOi01My4xMjU3ODJ9LCJlIjowfQ==
French Polynesia,,"aut,mrv,mrq,mqm,pmt,ray,tah",7,,,,,,,,,,,,,0,,,,,,,PF,-17.679742,-149.406843,"-17.679742,-149.406843",🔵 eyJpIjoiLTE3LjY3OTc0MiwtMTQ5LjQwNjg0MyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOi0xNy42Nzk3NDIsImxuZyI6LTE0OS40MDY4NDN9LCJlIjowfQ==
Gabon,,"buw,bbg,dma,gev,kzo,keb,kbs,koq,lup,mye,mhb,nzb,nra,nmd,puu,pic,sak,syi,sxe,swj,sbw,snq,tsv,teg,tck,vum,wdd,wum,ynh,zmn",30,fra,,,,fra,French,French,,,,,,0,Africa,"The number of individual languages listed for Gabon is 42. All are living languages. Of these, 1 is institutional, 3 are developing, 28 are vigorous, 6 are in trouble, and 4 are dying.",,,,,GA,-0.803689,11.609444,"-0.803689,11.609444",🔵 eyJpIjoiLTAuODAzNjg5LDExLjYwOTQ0NCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjAuODAzNjg5LCJsbmciOjExLjYwOTQ0NH0sImUiOjB9
Gambia,,wof,1,eng,"Balanta-Kentohe (26,000), Bambara (5,740), Bassari (100), Bayot (500), Krio (11,500), Mankanya (1,650), Mansoanka (1,600), Upper Guinea Crioulo (16,400), Xasonga (1,600)","Balanta-Kentohe (26,000), Bambara (5,740), Bassari (100), Bayot (500), Krio (11,500), Mankanya (1,650), Mansoanka (1,600), Upper Guinea Crioulo (16,400), Xasonga (1,600)",Smallest country in continental Africa.,eng,English,English,,,,,,0,Africa,"The number of individual languages listed for Gambia is 11. All are living languages. Of these, 4 are institutional, 2 are developing, 4 are vigorous, and 1 is in trouble.",,,,,GM,13.443182,-15.310139,"13.443182,-15.310139",🔵 eyJpIjoiMTMuNDQzMTgyLC0xNS4zMTAxMzkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxMy40NDMxODIsImxuZyI6LTE1LjMxMDEzOX0sImUiOjB9
Ghana,,"afu,ads,adq,akp,ada,aka,avn,acd,abr,aha,anf,bwu,biv,bim,bov,cll,cli,cko,cpn,dga,doy,dag,ewe,gaa,gse,gwx,gjn,gpe,gur,hag,jwi,jmr,kma,kye,kph,kus,lef,lip,lig,lgq,lar,mzw,maw,nlu,nzi,nko,nkq,nyb,ncu,nnu,ntr,naw,nfr,sfw,sil,snw,sig,ssl,saf,tpm,tcd,vag,wss,wlx,xkt,xon",66,"eng,aka","Foodo (1,000)","Foodo (1,000)",,"eng,aka","English, Akan","English, Akuapem Twi, Asante Twi, Mfantse","nzi,xsm,gjn,gaa,ewe,dag,dga,ada","Nzema, Kasem, Gonja, Ga, Éwé, Dagbani, Dagaare, Southern, Dangme","Adangme, Dagaare, Dagbani, Ewe, Ga, Gonja, Kasem, Nzema",,,0,Africa,"The number of individual languages listed for Ghana is 81. All are living languages. Of these, 13 are institutional, 46 are developing, 15 are vigorous, and 7 are in trouble.",,,,,GH,7.946527,-1.023194,"7.946527,-1.023194",🔵 eyJpIjoiNy45NDY1MjcsLTEuMDIzMTk0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6Ny45NDY1MjcsImxuZyI6LTEuMDIzMTk0fSwiZSI6MH0=
Grenada,,gcl,1,"eng,gcl",,,,eng,English,English,,,,,,0,Americas,"The number of individual languages listed for Grenada is 4. All are living languages. Of these, 1 is institutional, 1 is developing, 1 is vigorous, and 1 is in trouble.",,,,,GD,12.262776,-61.604171,"12.262776,-61.604171",🔵 eyJpIjoiMTIuMjYyNzc2LC02MS42MDQxNzEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxMi4yNjI3NzYsImxuZyI6LTYxLjYwNDE3MX0sImUiOjB9
Guadeloupe,,gcf,1,"fra,gcf","Haitian (12,000)","Haitian (12,000)",,,,,,,,,,0,Americas,"The number of individual languages listed for Guadeloupe is 3. All are living languages. Of these, 1 is institutional and 2 are vigorous.",,,,,GP,16.995971,-62.067641,"16.995971,-62.067641",🔵 eyJpIjoiMTYuOTk1OTcxLC02Mi4wNjc2NDEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxNi45OTU5NzEsImxuZyI6LTYyLjA2NzY0MX0sImUiOjB9
Guinea,,"bgm,bsv,bmd,bsp,bqf,bcg,bgo,emk,fuf,gkp,gus,jad,kqs,kke,knu,ldm,lma,llc,mfg,msc,mku,mbv,man,naj,nqo,pbp,sus,tod,yal,zil,dnj",31,"fra,emk,gkp,kqs,fuf,sus,tod","Bandi (7,000), Krio","Bandi (7,000), Krio",,"sus,mku,ful,fra","Susu, Maninka, Konyanka, Fulah, French","French, Fula, Maninka, Susu",,,,,,0,Africa,"The number of individual languages listed for Guinea is 39. Of these, 37 are living and 2 are extinct. Of the living languages, 6 are institutional, 10 are developing, 17 are vigorous, 2 are in trouble, and 2 are dying.",,,,,GN,9.945587,-9.696645,"9.945587,-9.696645",🔵 eyJpIjoiOS45NDU1ODcsLTkuNjk2NjQ1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6OS45NDU1ODcsImxuZyI6LTkuNjk2NjQ1fSwiZSI6MH0=
Guinea-Bissau,,"ble,bjg,bif,bab,ccj,eja,kcj,knf,msw,mfv,pov,pbo,dnj",13,"por,pov","Pular (1,200), Susu (3,880)","Pular (1,200), Susu (3,880)",,por,Portuguese,Portuguese,,,,,,0,Africa,"The number of individual languages listed for Guinea-Bissau is 22. All are living languages. Of these, 1 is institutional, 7 are developing, 9 are vigorous, 3 are in trouble, and 2 are dying.",,,,,GW,11.803749,-15.180413,"11.803749,-15.180413",🔵 eyJpIjoiMTEuODAzNzQ5LC0xNS4xODA0MTMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxMS44MDM3NDksImxuZyI6LTE1LjE4MDQxM30sImUiOjB9
Guyana,,"ake,aox,brc,gyn,mzx,pbc,skw,wap",8,"eng,gyn","Chinese (1,500), Saint Lucian Creole French (250)","Chinese (1,500), Saint Lucian Creole French (250)",,"gyn,eng","Guyanese Creole English, English","English, Guyanese Creole",,,,,,0,Americas,"The number of individual languages listed for Guyana is 17. Of these, 14 are living and 3 are extinct. Of the living languages, 1 is institutional, 1 is developing, 7 are in trouble, and 5 are dying.",,,,,GY,4.860416,-58.93018,"4.860416,-58.93018",🔵 eyJpIjoiNC44NjA0MTYsLTU4LjkzMDE4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NC44NjA0MTYsImxuZyI6LTU4LjkzMDE4fSwiZSI6MH0=
Haiti,,"hvc,hat",2,"fra,hat",,,,"hat,fra","Haitian, French","French, Haitian Creole",,,,,,0,Americas,"The number of individual languages listed for Haiti is 3. All are living languages. Of these, 2 are institutional and 1 is dying.",,,,,HT,18.971187,-72.285215,"18.971187,-72.285215",🔵 eyJpIjoiMTguOTcxMTg3LC03Mi4yODUyMTUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxOC45NzExODcsImxuZyI6LTcyLjI4NTIxNX0sImUiOjB9
Honduras,,"cab,hds,jic,len,pay",5,spa,"Arabic (42,000), Armenian (1,300), Turkish (900), Yue Chinese (1,000)","Arabic (42,000), Armenian (1,300), Turkish (900), Yue Chinese (1,000)",,spa,Spanish,Spanish,"miq,eng,cab","Mískito, English, Garifuna","Garifuna, English, Miskito",,,0,Americas,"The number of individual languages listed for Honduras is 10. All are living languages. Of these, 1 is institutional, 6 are developing, and 3 are dying.",,,,,HN,15.199999,-86.241905,"15.199999,-86.241905",🔵 eyJpIjoiMTUuMTk5OTk5LC04Ni4yNDE5MDUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxNS4xOTk5OTksImxuZyI6LTg2LjI0MTkwNX0sImUiOjB9
Hong Kong,,"yue,hks,eng",3,,,,,"eng,zho,yue","English, Chinese, Chinese, Yue","Cantonese, Traditional Chinese, English",,,,,,0,,,,,,,HK,22.396428,114.109497,"22.396428,114.109497",🔵 eyJpIjoiMjIuMzk2NDI4LDExNC4xMDk0OTciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoyMi4zOTY0MjgsImxuZyI6MTE0LjEwOTQ5N30sImUiOjB9
Iran,,"aze,azb,ave,avd,atn,bsg,bqi,def,esh,fay,faz,fas,gzi,glk,goz,gbz,hrz,kgn,kmz,ktl,kfm,klj,lki,luz,lsa,lrl,lrc,mzn,myz,nyq,ntz,okh,prd,pes,psc,qxq,rdb,rat,rmt,srz,syn,slq,sqo,sdh,siy,soj,shm,smy,sgr,tks,tov,vmh,vaf,xkp,xkj,xkc",56,pes,"Dari (1,000,000), Hulaulá (350), Turkish (2,570)","Dari (1,000,000), Hulaulá (350), Turkish (2,570)",,fas,Persian,Persian,,,,,,0,Eurasia,"The number of individual languages listed for Iran is 78. Of these, 76 are living and 2 are extinct. Of the living languages, 5 are institutional, 8 are developing, 27 are vigorous, 31 are in trouble, and 5 are dying.",,,,,IR,32.427908,53.688046,"32.427908,53.688046",🔵 eyJpIjoiMzIuNDI3OTA4LDUzLjY4ODA0NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMyLjQyNzkwOCwibG5nIjo1My42ODgwNDZ9LCJlIjowfQ==
Iraq,,"ayp,acm,aii,bjm,cld,ckb,hac,kqd,kur,mid,syr,sdf,sdb",13,"acm,arb","Egyptian Spoken Arabic (450,000), Turkish (3,000), Turkmen (227,000), Turoyo (3,000)","Egyptian Spoken Arabic (450,000), Turkish (3,000), Turkmen (227,000), Turoyo (3,000)",,"kur,arb","Kurdish, Arabic, Standard","Arabic, Kurdish","aze,aii","Azerbaijani, Assyrian Neo-Aramaic","Assyrian Neo-Aramaic, Iraqi Turkmen",Armenian,"Al Anbar_IQ,Arbil_IQ,Babil_IQ,Baghdad*_IQ,Basra_IQ,Dhi Qar_IQ,Diyala_IQ,Dohuk_IQ,Halabja_IQ,Karbala_IQ,Kirkuk_IQ,Maysan_IQ,Muthanna_IQ,Najaf_IQ,Nineveh_IQ,Al-Qādisiyyah_IQ,Saladin_IQ,Sulaymaniyah_IQ,Wasit_IQ,Iraqi Kurdistan_IQ",20,Eurasia,"The number of individual languages listed for Iraq is 22. All are living languages. Of these, 4 are institutional, 3 are developing, 5 are vigorous, 8 are in trouble, and 2 are dying.",,,,,IQ,33.223191,43.679291,"33.223191,43.679291",🔵 eyJpIjoiMzMuMjIzMTkxLDQzLjY3OTI5MSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMzLjIyMzE5MSwibG5nIjo0My42NzkyOTF9LCJlIjowfQ==
Italian,,,0,,,,,,,,,,,,,0,,,,,,,,,,No data,
Jamaica,,"jcs,jam,jls",3,"eng,jam","Chinese (31,000), North Levantine Spoken Arabic (2,000), Portuguese (5,000), Spanish (8,000)","Chinese (31,000), North Levantine Spoken Arabic (2,000), Portuguese (5,000), Spanish (8,000)",,eng,English,English,,,,,,0,Americas,"The number of individual languages listed for Jamaica is 4. All are living languages. Of these, 1 is institutional, 2 are developing, and 1 is in trouble.",,,,,JM,18.109581,-77.297508,"18.109581,-77.297508",🔵 eyJpIjoiMTguMTA5NTgxLC03Ny4yOTc1MDgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoxOC4xMDk1ODEsImxuZyI6LTc3LjI5NzUwOH0sImUiOjB9
Jordan,,"ajp,jos",2,"ajp,arb","Egyptian Spoken Arabic (10,000), Mesopotamian Spoken Arabic (500,000), North Mesopotamian Spoken Arabic (200,000), Northern Kurdish (4,000), South Azerbaijani (4,000)","Egyptian Spoken Arabic (10,000), Mesopotamian Spoken Arabic (500,000), North Mesopotamian Spoken Arabic (200,000), Northern Kurdish (4,000), South Azerbaijani (4,000)",,arb,"Arabic, Standard",Arabic,,,,,,0,Eurasia,"The number of individual languages listed for Jordan is 10. All are living languages. Of these, 2 are institutional, 3 are developing, 2 are vigorous, 2 are in trouble, and 1 is dying.",,,,,JO,30.585164,36.238414,"30.585164,36.238414",🔵 eyJpIjoiMzAuNTg1MTY0LDM2LjIzODQxNCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMwLjU4NTE2NCwibG5nIjozNi4yMzg0MTR9LCJlIjowfQ==
Kazakhstan,,kaz,1,"rus,kaz","Armenian (19,000), Avar (960), Bashkort (21,400), Belarusan (183,000), Chuvash (22,900), Dargwa (640), Eastern Mari (9,090), Erzya (34,400), Georgian (7,700), Greek (47,000), Karachay-Balkar (1,460), Korean (107,000), Kumyk (550), Kyrgyz (9,610), Lak (620), Lezgi (2,570), Lithuanian (11,000), Nogai (160), North Azerbaijani (90,000), Northern Kurdish (25,000), Ossetic (3,490), Polish (61,400), Romanian (33,000), Tabassaran (220), Turkmen (3,270), Udmurt (15,800)","Armenian (19,000), Avar (960), Bashkort (21,400), Belarusan (183,000), Chuvash (22,900), Dargwa (640), Eastern Mari (9,090), Erzya (34,400), Georgian (7,700), Greek (47,000), Karachay-Balkar (1,460), Korean (107,000), Kumyk (550), Kyrgyz (9,610), Lak (620), Lezgi (2,570), Lithuanian (11,000), Nogai (160), North Azerbaijani (90,000), Northern Kurdish (25,000), Ossetic (3,490), Polish (61,400), Romanian (33,000), Tabassaran (220), Turkmen (3,270), Udmurt (15,800)",Largest landlocked country.,"rus,kaz","Russian, Kazakh","Kazakh, Russian",,,,,,0,Eurasia,"The number of individual languages listed for Kazakhstan is 14. All are living languages. Of these, 2 are institutional, 9 are developing, 2 are in trouble, and 1 is dying.",,,,,KZ,48.019573,66.923684,"48.019573,66.923684",🔵 eyJpIjoiNDguMDE5NTczLDY2LjkyMzY4NCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjAxOTU3MywibG5nIjo2Ni45MjM2ODR9LCJlIjowfQ==
Kenya,,"bxk,bob,cuh,coh,dig,dug,dav,dal,ebu,enb,eyo,elo,guz,ida,kln,kik,kam,lri,lko,lks,lwg,lkb,luy,luo,lts,lto,lrm,mlk,mer,mws,muu,mas,nyf,nyd,niq,nle,omt,orc,oki,pko,pkb,rel,rag,ssn,sgm,sgc,sxb,spy,saq,tga,tec,tvs,tuy,tuv,thk,xki",56,"eng,swh","Hadrami Spoken Arabic (10,000), Ta’izzi-Adeni Spoken Arabic (10,000)","Hadrami Spoken Arabic (10,000), Ta’izzi-Adeni Spoken Arabic (10,000)",,"swa,eng","Swahili, English","English, Swahili",,,,,,0,Africa,"The number of individual languages listed for Kenya is 68. Of these, 67 are living and 1 is extinct. Of the living languages, 14 are institutional, 28 are developing, 19 are vigorous, 3 are in trouble, and 3 are dying.",,,,,KE,-0.023559,37.906193,"-0.023559,37.906193",🔵 eyJpIjoiLTAuMDIzNTU5LDM3LjkwNjE5MyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjAuMDIzNTU5LCJsbmciOjM3LjkwNjE5M30sImUiOjB9
Kiribati,,gil,1,"eng,gil",Tuvaluan (500),Tuvaluan (500),,"gil,eng","Kiribati, English","English, Kiribati",,,,,,0,Oceania,"The number of individual languages listed for Kiribati is 2. All are living languages. Of these, 2 are institutional.",,,,,KI,-3.370417,-168.734039,"-3.370417,-168.734039",🔵 eyJpIjoiLTMuMzcwNDE3LC0xNjguNzM0MDM5IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6LTMuMzcwNDE3LCJsbmciOi0xNjguNzM0MDM5fSwiZSI6MH0=
"Korea, North",,"kor,kvk",2,kor,"Chinese (51,000)","Chinese (51,000)",,kor,Korean,Korean,,,,,,0,Eurasia,"Only 1 language is listed for Korea, North. It is living and institutional.",,,,,KP,40.339852,127.510093,"40.339852,127.510093",🔵 eyJpIjoiNDAuMzM5ODUyLDEyNy41MTAwOTMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MC4zMzk4NTIsImxuZyI6MTI3LjUxMDA5M30sImUiOjB9
Kuwait,,afb,1,"arb,afb","Egyptian Spoken Arabic (20,000), Najdi Spoken Arabic (200,000), South Levantine Spoken Arabic (85,000)","Egyptian Spoken Arabic (20,000), Najdi Spoken Arabic (200,000), South Levantine Spoken Arabic (85,000)",,arb,"Arabic, Standard",Arabic,,,,,,0,Eurasia,"The number of individual languages listed for Kuwait is 3. All are living languages. Of these, 2 are institutional and 1 is in trouble.",,,,,KW,29.31166,47.481766,"29.31166,47.481766",🔵 eyJpIjoiMjkuMzExNjYsNDcuNDgxNzY2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MjkuMzExNjYsImxuZyI6NDcuNDgxNzY2fSwiZSI6MH0=
Kyrgyzstan,,"dng,kir",2,"kir,rus","Armenian (3,290), Bashkort (3,250), Belarusan (7,680), Chuvash (2,090), Crimean Tatar (38,000), Dargwa (1,420), Erzya (5,390), Georgian (1,000), Karachay-Balkar (2,460), Kazakh (37,000), Korean (18,000), Lak (260), Lezgi (1,600), Lithuanian (430), North Azerbaijani (17,200), Northern Kurdish (14,000), Romanian (1,380), Standard German (101,000), Tatar (70,000), Turkmen (350), Ukrainian (109,000), Uyghur (37,000)","Armenian (3,290), Bashkort (3,250), Belarusan (7,680), Chuvash (2,090), Crimean Tatar (38,000), Dargwa (1,420), Erzya (5,390), Georgian (1,000), Karachay-Balkar (2,460), Kazakh (37,000), Korean (18,000), Lak (260), Lezgi (1,600), Lithuanian (430), North Azerbaijani (17,200), Northern Kurdish (14,000), Romanian (1,380), Standard German (101,000), Tatar (70,000), Turkmen (350), Ukrainian (109,000), Uyghur (37,000)",,"rus,kir","Russian, Kyrgyz","Kirghiz, Russian",,,,,,0,Eurasia,"The number of individual languages listed for Kyrgyzstan is 5. All are living languages. Of these, 2 are institutional, 2 are developing, and 1 is in trouble.",,,,,KG,41.20438,74.766098,"41.20438,74.766098",🔵 eyJpIjoiNDEuMjA0MzgsNzQuNzY2MDk4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDEuMjA0MzgsImxuZyI6NzQuNzY2MDk4fSwiZSI6MH0=
Lesotho,,sot,1,"eng,sot",,,,"sot,eng","Sotho, Southern, English","English, Sotho",,,,,,0,Africa,"The number of individual languages listed for Lesotho is 5. All are living languages. Of these, 2 are institutional and 3 are developing.",,,,,LS,-29.609988,28.233608,"-29.609988,28.233608",🔵 eyJpIjoiLTI5LjYwOTk4OCwyOC4yMzM2MDgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjotMjkuNjA5OTg4LCJsbmciOjI4LjIzMzYwOH0sImUiOjB9
Libya,,"ayl,auj,gha,jbn,lbs,swn",6,"ayl,arb","Bulgarian (2,700), Eastern Panjabi (54,000), Egyptian Spoken Arabic (500,000), English (10,200), French (6,120), Greek (6,120), Hassaniyya Arabic (40,000), Italian (22,500), Korean (1,000), Maltese (5,400), Mandarin Chinese (1,730), Moroccan Spoken Arabic (228,000), Serbian (21,500), Sinhala (12,200), South Levantine Spoken Arabic (54,000), Sudanese Spoken Arabic (227,000), Swahili (2,000), Ta’izzi-Adeni Spoken Arabic (98,000), Tedaga (2,000), Tunisian Spoken Arabic (159,000), Zaghawa (7,000)","Bulgarian (2,700), Eastern Panjabi (54,000), Egyptian Spoken Arabic (500,000), English (10,200), French (6,120), Greek (6,120), Hassaniyya Arabic (40,000), Italian (22,500), Korean (1,000), Maltese (5,400), Mandarin Chinese (1,730), Moroccan Spoken Arabic (228,000), Serbian (21,500), Sinhala (12,200), South Levantine Spoken Arabic (54,000), Sudanese Spoken Arabic (227,000), Swahili (2,000), Ta’izzi-Adeni Spoken Arabic (98,000), Tedaga (2,000), Tunisian Spoken Arabic (159,000), Zaghawa (7,000)",,arb,"Arabic, Standard",Arabic,,,,,,0,Africa,"The number of individual languages listed for Libya is 9. Of these, 8 are living and 1 is extinct. Of the living languages, 2 are institutional, 2 are vigorous, 3 are in trouble, and 1 is dying.",,,,,LY,26.3351,17.228331,"26.3351,17.228331",🔵 eyJpIjoiMjYuMzM1MSwxNy4yMjgzMzEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoyNi4zMzUxLCJsbmciOjE3LjIyODMzMX0sImUiOjB9
Liechtenstein,,"gsw,deu,sgg,wae",4,deu,Italian (800),Italian (800),,deu,"German, Standard",German,,,,,,0,Eurasia,"The number of individual languages listed for Liechtenstein is 3. All are living languages. Of these, 1 is institutional, 1 is developing, and 1 is in trouble.",,,,,LI,47.166,9.555373,"47.166,9.555373",🔵 eyJpIjoiNDcuMTY2LDkuNTU1MzczIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuMTY2LCJsbmciOjkuNTU1MzczfSwiZSI6MH0=
Luxembourg,,ltz,1,"fra,ltz,deu","Italian (20,800), Kabuverdianu (3,000), Portuguese (65,600)","Italian (20,800), Kabuverdianu (3,000), Portuguese (65,600)",,"ltz,deu,fra","Luxembourgish, German, Standard, French","French, German, Luxembourgish",,,,,,0,Eurasia,"The number of individual languages listed for Luxembourg is 3. All are living languages. Of these, 3 are institutional.",,,,,LU,49.815273,6.129583,"49.815273,6.129583",🔵 eyJpIjoiNDkuODE1MjczLDYuMTI5NTgzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDkuODE1MjczLCJsbmciOjYuMTI5NTgzfSwiZSI6MH0=
Macao,,mzs,1,,,,,"por,zho,yue","Portuguese, Chinese, Chinese, Yue","Cantonese, Chinese, Portuguese",,,,,,0,,,,,,,MO,22.198745,113.543873,"22.198745,113.543873",🔵 eyJpIjoiMjIuMTk4NzQ1LDExMy41NDM4NzMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoyMi4xOTg3NDUsImxuZyI6MTEzLjU0Mzg3M30sImUiOjB9
